content_category_brid.content_id,content_category_brid.category_id,content_category_brid.content_type_key,content_category_brid.content_key,content_category_brid.category_key,content_category_brid.status,content_category_brid.updated_time,content_category_brid.last_mofidied
39818,91,1,17199,43,ACT,2022-10-24 17:52:05.0,2022-10-25 02:41:39.0
39821,79,1,17209,100,ACT,2022-10-25 08:36:33.0,2022-10-26 02:40:36.0
39821,147,1,17209,105,ACT,2022-10-25 08:36:33.0,2022-10-26 02:40:36.0
39821,309,1,17209,172,ACT,2022-10-25 08:36:33.0,2022-10-26 02:40:36.0
39821,310,1,17209,173,ACT,2022-10-25 08:36:33.0,2022-10-26 02:40:36.0
39824,79,1,17211,100,ACT,2022-10-25 09:30:56.0,2022-10-26 02:40:36.0
39824,147,1,17211,105,ACT,2022-10-25 09:30:56.0,2022-10-26 02:40:36.0
39827,79,1,17210,100,ACT,2022-10-25 15:15:02.0,2022-10-26 02:40:36.0
39827,147,1,17210,105,ACT,2022-10-25 15:15:02.0,2022-10-26 02:40:36.0
39827,150,1,17210,46,ACT,2022-10-25 15:15:02.0,2022-10-26 02:40:36.0
39830,79,1,17212,100,ACT,2022-10-25 16:21:54.0,2022-10-26 02:40:36.0
39830,147,1,17212,105,ACT,2022-10-25 16:21:54.0,2022-10-26 02:40:36.0
39833,56,1,17214,107,ACT,2022-10-26 07:50:15.0,2022-10-27 02:40:37.0
39833,138,1,17214,72,ACT,2022-10-26 07:50:15.0,2022-10-27 02:40:37.0
39839,79,1,17216,100,ACT,2022-10-26 08:49:25.0,2022-10-27 02:40:37.0
39839,146,1,17216,45,ACT,2022-10-26 08:49:25.0,2022-10-27 02:40:37.0
39839,147,1,17216,105,ACT,2022-10-26 08:49:25.0,2022-10-27 02:40:37.0
39839,149,1,17216,76,ACT,2022-10-26 08:49:25.0,2022-10-27 02:40:37.0
39839,153,1,17216,106,ACT,2022-10-26 08:49:25.0,2022-10-27 02:40:37.0
39836,92,1,17213,103,ACT,2022-10-26 08:50:41.0,2022-10-27 02:40:37.0
39836,162,1,17213,28,ACT,2022-10-26 08:50:41.0,2022-10-27 02:40:37.0
39836,165,1,17213,91,ACT,2022-10-26 08:50:41.0,2022-10-27 02:40:37.0
39848,79,1,17215,100,ACT,2022-10-26 09:05:00.0,2022-10-27 02:40:37.0
39848,147,1,17215,105,ACT,2022-10-26 09:05:00.0,2022-10-27 02:40:37.0
39848,309,1,17215,172,ACT,2022-10-26 09:05:00.0,2022-10-27 02:40:37.0
39848,310,1,17215,173,ACT,2022-10-26 09:05:00.0,2022-10-27 02:40:37.0
39842,79,1,17219,100,ACT,2022-10-26 09:05:05.0,2022-10-27 02:40:37.0
39842,146,1,17219,45,ACT,2022-10-26 09:05:05.0,2022-10-27 02:40:37.0
39842,150,1,17219,46,ACT,2022-10-26 09:05:05.0,2022-10-27 02:40:37.0
39773,79,1,17218,100,ACT,2022-10-26 10:53:42.0,2022-10-27 02:40:37.0
39773,146,1,17218,45,ACT,2022-10-26 10:53:42.0,2022-10-27 02:40:37.0
39773,149,1,17218,76,ACT,2022-10-26 10:53:42.0,2022-10-27 02:40:37.0
39854,79,1,17217,100,ACT,2022-10-26 13:47:01.0,2022-10-27 02:40:37.0
39854,146,1,17217,45,ACT,2022-10-26 13:47:01.0,2022-10-27 02:40:37.0
39854,150,1,17217,46,ACT,2022-10-26 13:47:01.0,2022-10-27 02:40:37.0
39854,153,1,17217,106,ACT,2022-10-26 13:47:01.0,2022-10-27 02:40:37.0
39866,79,1,17221,100,ACT,2022-10-27 08:31:43.0,2022-10-28 02:41:36.0
39866,146,1,17221,45,ACT,2022-10-27 08:31:43.0,2022-10-28 02:41:36.0
39866,309,1,17221,172,ACT,2022-10-27 08:31:43.0,2022-10-28 02:41:36.0
39866,310,1,17221,173,ACT,2022-10-27 08:31:43.0,2022-10-28 02:41:36.0
39863,79,1,17220,100,ACT,2022-10-27 08:31:48.0,2022-10-28 02:41:36.0
39863,147,1,17220,105,ACT,2022-10-27 08:31:48.0,2022-10-28 02:41:36.0
39863,309,1,17220,172,ACT,2022-10-27 08:31:48.0,2022-10-28 02:41:36.0
39863,310,1,17220,173,ACT,2022-10-27 08:31:48.0,2022-10-28 02:41:36.0
39872,79,1,17222,100,ACT,2022-10-27 08:52:35.0,2022-10-28 02:41:36.0
39872,147,1,17222,105,ACT,2022-10-27 08:52:35.0,2022-10-28 02:41:36.0
39857,79,1,17223,100,ACT,2022-10-27 08:54:50.0,2022-10-28 02:41:36.0
39857,147,1,17223,105,ACT,2022-10-27 08:54:50.0,2022-10-28 02:41:36.0
39860,40,1,17225,70,ACT,2022-10-27 08:55:09.0,2022-10-28 02:41:36.0
39860,71,1,17225,41,ACT,2022-10-27 08:55:09.0,2022-10-28 02:41:36.0
39869,40,1,17224,70,ACT,2022-10-27 09:52:41.0,2022-10-28 02:41:36.0
39869,71,1,17224,41,ACT,2022-10-27 09:52:41.0,2022-10-28 02:41:36.0
39776,79,1,17226,100,ACT,2022-10-27 14:25:58.0,2022-10-28 02:41:36.0
39776,147,1,17226,105,ACT,2022-10-27 14:25:58.0,2022-10-28 02:41:36.0
39776,149,1,17226,76,ACT,2022-10-27 14:25:58.0,2022-10-28 02:41:36.0
39776,150,1,17226,46,ACT,2022-10-27 14:25:58.0,2022-10-28 02:41:36.0
39776,153,1,17226,106,ACT,2022-10-27 14:25:58.0,2022-10-28 02:41:36.0
39887,71,1,17231,41,ACT,2022-10-28 07:44:18.0,2022-10-29 02:40:37.0
39887,84,1,17231,109,ACT,2022-10-28 07:44:18.0,2022-10-29 02:40:37.0
39884,345,1,17236,203,ACT,2022-10-28 07:44:23.0,2022-10-29 02:40:37.0
39881,57,1,17232,78,ACT,2022-10-28 07:44:28.0,2022-10-29 02:40:37.0
39881,138,1,17232,72,ACT,2022-10-28 07:44:28.0,2022-10-29 02:40:37.0
39878,95,1,17234,89,ACT,2022-10-28 07:44:34.0,2022-10-29 02:40:37.0
39875,101,1,17235,90,ACT,2022-10-28 07:44:39.0,2022-10-29 02:40:37.0
39875,338,1,17235,198,ACT,2022-10-28 07:44:39.0,2022-10-29 02:40:37.0
39890,79,1,17230,100,ACT,2022-10-28 08:46:15.0,2022-10-29 02:40:37.0
39890,147,1,17230,105,ACT,2022-10-28 08:46:15.0,2022-10-29 02:40:37.0
39896,79,1,17229,100,ACT,2022-10-28 09:06:27.0,2022-10-29 02:40:37.0
39896,147,1,17229,105,ACT,2022-10-28 09:06:27.0,2022-10-29 02:40:37.0
39893,79,1,17228,100,ACT,2022-10-28 10:12:51.0,2022-10-29 02:40:37.0
39893,147,1,17228,105,ACT,2022-10-28 10:12:51.0,2022-10-29 02:40:37.0
39902,79,1,17233,100,ACT,2022-10-28 10:42:56.0,2022-10-29 02:40:37.0
39902,147,1,17233,105,ACT,2022-10-28 10:42:56.0,2022-10-29 02:40:37.0
39902,150,1,17233,46,ACT,2022-10-28 10:42:56.0,2022-10-29 02:40:37.0
39908,79,1,17237,100,ACT,2022-10-28 15:53:26.0,2022-10-29 02:40:37.0
39908,146,1,17237,45,ACT,2022-10-28 15:53:26.0,2022-10-29 02:40:37.0
39911,79,1,17240,100,ACT,2022-10-29 08:40:59.0,2022-10-30 02:42:26.0
39911,147,1,17240,105,ACT,2022-10-29 08:40:59.0,2022-10-30 02:42:26.0
39917,79,1,17241,100,ACT,2022-10-29 09:09:21.0,2022-10-30 02:42:26.0
39917,146,1,17241,45,ACT,2022-10-29 09:09:21.0,2022-10-30 02:42:26.0
39917,153,1,17241,106,ACT,2022-10-29 09:09:21.0,2022-10-30 02:42:26.0
39917,309,1,17241,172,ACT,2022-10-29 09:09:21.0,2022-10-30 02:42:26.0
39914,79,1,17239,100,ACT,2022-10-29 21:26:45.0,2022-10-30 02:42:26.0
39914,147,1,17239,105,ACT,2022-10-29 21:26:45.0,2022-10-30 02:42:26.0
39914,309,1,17239,172,ACT,2022-10-29 21:26:45.0,2022-10-30 02:42:26.0
39914,310,1,17239,173,ACT,2022-10-29 21:26:45.0,2022-10-30 02:42:26.0
39782,79,1,17243,100,ACT,2022-10-29 23:15:54.0,2022-10-31 02:43:38.0
39782,146,1,17243,45,ACT,2022-10-29 23:15:54.0,2022-10-31 02:43:38.0
39782,153,1,17243,106,ACT,2022-10-29 23:15:54.0,2022-10-31 02:43:38.0
39920,57,1,17245,78,ACT,2022-10-31 09:09:32.0,2022-11-04 01:30:35.0
39920,138,1,17245,72,ACT,2022-10-31 09:09:32.0,2022-11-04 01:30:35.0
39929,79,1,17248,100,ACT,2022-10-31 09:15:30.0,2022-11-04 01:30:35.0
39929,146,1,17248,45,ACT,2022-10-31 09:15:30.0,2022-11-04 01:30:35.0
39929,149,1,17248,76,ACT,2022-10-31 09:15:30.0,2022-11-04 01:30:35.0
39929,150,1,17248,46,ACT,2022-10-31 09:15:30.0,2022-11-04 01:30:35.0
39923,79,1,17246,100,ACT,2022-10-31 09:15:44.0,2022-11-04 01:30:35.0
39923,147,1,17246,105,ACT,2022-10-31 09:15:44.0,2022-11-04 01:30:35.0
39923,150,1,17246,46,ACT,2022-10-31 09:15:44.0,2022-11-04 01:30:35.0
39923,153,1,17246,106,ACT,2022-10-31 09:15:44.0,2022-11-04 01:30:35.0
39926,79,1,17247,100,ACT,2022-10-31 09:15:54.0,2022-11-04 01:30:35.0
39926,147,1,17247,105,ACT,2022-10-31 09:15:54.0,2022-11-04 01:30:35.0
39926,150,1,17247,46,ACT,2022-10-31 09:15:54.0,2022-11-04 01:30:35.0
39926,153,1,17247,106,ACT,2022-10-31 09:15:54.0,2022-11-04 01:30:35.0
39932,79,1,17249,100,ACT,2022-10-31 09:16:01.0,2022-11-04 01:30:35.0
39932,147,1,17249,105,ACT,2022-10-31 09:16:01.0,2022-11-04 01:30:35.0
39932,150,1,17249,46,ACT,2022-10-31 09:16:01.0,2022-11-04 01:30:35.0
39932,153,1,17249,106,ACT,2022-10-31 09:16:01.0,2022-11-04 01:30:35.0
39935,79,1,17250,100,ACT,2022-10-31 09:16:07.0,2022-11-04 01:30:35.0
39935,146,1,17250,45,ACT,2022-10-31 09:16:07.0,2022-11-04 01:30:35.0
39935,149,1,17250,76,ACT,2022-10-31 09:16:07.0,2022-11-04 01:30:35.0
39935,153,1,17250,106,ACT,2022-10-31 09:16:07.0,2022-11-04 01:30:35.0
39404,353,1,17085,205,ACT,2022-10-31 10:32:29.0,2022-11-04 01:30:35.0
39488,353,1,17101,205,ACT,2022-10-31 10:53:50.0,2022-11-04 01:30:35.0
39956,40,1,17252,70,ACT,2022-11-01 08:47:02.0,2022-11-04 01:30:35.0
39956,71,1,17252,41,ACT,2022-11-01 08:47:02.0,2022-11-04 01:30:35.0
39959,79,1,17253,100,ACT,2022-11-01 08:52:04.0,2022-11-04 01:30:35.0
39959,147,1,17253,105,ACT,2022-11-01 08:52:04.0,2022-11-04 01:30:35.0
39962,79,1,17254,100,ACT,2022-11-01 09:07:11.0,2022-11-04 01:30:35.0
39962,147,1,17254,105,ACT,2022-11-01 09:07:11.0,2022-11-04 01:30:35.0
39962,309,1,17254,172,ACT,2022-11-01 09:07:11.0,2022-11-04 01:30:35.0
39962,310,1,17254,173,ACT,2022-11-01 09:07:11.0,2022-11-04 01:30:35.0
39977,61,1,17259,48,ACT,2022-11-01 10:55:51.0,2022-11-04 01:30:35.0
39977,338,1,17259,198,ACT,2022-11-01 10:55:51.0,2022-11-04 01:30:35.0
39974,61,1,17258,48,ACT,2022-11-01 10:55:56.0,2022-11-04 01:30:35.0
39974,338,1,17258,198,ACT,2022-11-01 10:55:56.0,2022-11-04 01:30:35.0
39971,61,1,17257,48,ACT,2022-11-01 10:56:02.0,2022-11-04 01:30:35.0
39971,338,1,17257,198,ACT,2022-11-01 10:56:02.0,2022-11-04 01:30:35.0
39968,61,1,17256,48,ACT,2022-11-01 10:56:13.0,2022-11-04 01:30:35.0
39968,338,1,17256,198,ACT,2022-11-01 10:56:13.0,2022-11-04 01:30:35.0
39986,100,1,17262,62,ACT,2022-11-01 10:56:18.0,2022-11-04 01:30:35.0
39983,61,1,17261,48,ACT,2022-11-01 10:56:27.0,2022-11-04 01:30:35.0
39983,338,1,17261,198,ACT,2022-11-01 10:56:27.0,2022-11-04 01:30:35.0
39980,61,1,17260,48,ACT,2022-11-01 10:58:30.0,2022-11-04 01:30:35.0
39980,338,1,17260,198,ACT,2022-11-01 10:58:30.0,2022-11-04 01:30:35.0
39965,79,1,17255,100,ACT,2022-11-01 11:02:31.0,2022-11-04 01:30:35.0
39965,147,1,17255,105,ACT,2022-11-01 11:02:31.0,2022-11-04 01:30:35.0
39965,150,1,17255,46,ACT,2022-11-01 11:02:31.0,2022-11-04 01:30:35.0
38615,338,1,16827,198,ACT,2022-11-01 14:38:54.0,2022-11-04 01:30:35.0
38627,338,1,16833,198,ACT,2022-11-01 14:39:00.0,2022-11-04 01:30:35.0
38648,338,1,16842,198,ACT,2022-11-01 14:39:08.0,2022-11-04 01:30:35.0
38696,338,1,16853,198,ACT,2022-11-01 14:39:56.0,2022-11-04 01:30:35.0
23041,147,1,9750,105,ACT,2019-06-03 08:57:54.0,2019-06-03 11:21:38.0
23041,153,1,9750,106,ACT,2019-06-03 08:57:54.0,2019-06-03 11:21:38.0
23042,79,1,9751,100,ACT,2019-06-03 08:58:02.0,2019-06-03 11:21:38.0
23042,147,1,9751,105,ACT,2019-06-03 08:58:02.0,2019-06-03 11:21:38.0
23042,149,1,9751,76,ACT,2019-06-03 08:58:02.0,2019-06-03 11:21:38.0
23053,41,1,9756,40,ACT,2019-06-04 08:17:21.0,2019-06-04 11:21:33.0
23053,71,1,9756,41,ACT,2019-06-04 08:17:21.0,2019-06-04 11:21:33.0
23053,86,1,9756,80,ACT,2019-06-04 08:17:21.0,2019-06-04 11:21:33.0
23050,103,1,9755,94,ACT,2019-06-04 08:22:09.0,2019-06-04 11:21:33.0
23050,144,1,9755,102,ACT,2019-06-04 08:22:09.0,2019-06-04 11:21:33.0
23049,73,1,9754,101,ACT,2019-06-04 08:22:17.0,2019-06-04 11:21:33.0
23049,155,1,9754,26,ACT,2019-06-04 08:22:17.0,2019-06-04 11:21:33.0
23046,35,1,9753,60,ACT,2019-06-04 08:23:55.0,2019-06-04 11:21:33.0
23046,173,1,9753,35,ACT,2019-06-04 08:23:55.0,2019-06-04 11:21:33.0
23057,79,1,9758,100,ACT,2019-06-04 09:56:14.0,2019-06-04 11:21:33.0
23057,146,1,9758,45,ACT,2019-06-04 09:56:14.0,2019-06-04 11:21:33.0
23057,149,1,9758,76,ACT,2019-06-04 09:56:14.0,2019-06-04 11:21:33.0
23057,150,1,9758,46,ACT,2019-06-04 09:56:14.0,2019-06-04 11:21:33.0
23055,43,1,9757,88,ACT,2019-06-04 10:04:08.0,2019-06-04 11:21:33.0
23055,71,1,9757,41,ACT,2019-06-04 10:04:08.0,2019-06-04 11:21:33.0
23080,79,1,9771,100,ACT,2019-06-05 08:22:14.0,2019-06-05 11:21:35.0
23080,147,1,9771,105,ACT,2019-06-05 08:22:14.0,2019-06-05 11:21:35.0
23082,79,1,9772,100,ACT,2019-06-05 08:30:47.0,2019-06-05 11:21:35.0
23082,147,1,9772,105,ACT,2019-06-05 08:30:47.0,2019-06-05 11:21:35.0
23079,41,1,9770,40,ACT,2019-06-05 08:36:25.0,2019-06-05 11:21:35.0
23079,71,1,9770,41,ACT,2019-06-05 08:36:25.0,2019-06-05 11:21:35.0
23061,35,1,9760,60,ACT,2019-06-05 09:26:12.0,2019-06-05 11:21:35.0
23061,95,1,9760,89,ACT,2019-06-05 09:26:12.0,2019-06-05 11:21:35.0
23063,73,1,9761,101,ACT,2019-06-05 09:26:36.0,2019-06-05 11:21:35.0
23063,155,1,9761,26,ACT,2019-06-05 09:26:36.0,2019-06-05 11:21:35.0
23064,35,1,9762,60,ACT,2019-06-05 09:26:52.0,2019-06-05 11:21:35.0
23064,90,1,9762,73,ACT,2019-06-05 09:26:52.0,2019-06-05 11:21:35.0
23066,35,1,9763,60,ACT,2019-06-05 09:27:06.0,2019-06-05 11:21:35.0
23066,91,1,9763,43,ACT,2019-06-05 09:27:06.0,2019-06-05 11:21:35.0
23069,61,1,9764,48,ACT,2019-06-05 09:27:22.0,2019-06-05 11:21:35.0
23069,73,1,9764,101,ACT,2019-06-05 09:27:22.0,2019-06-05 11:21:35.0
23058,35,1,9759,60,ACT,2019-06-05 09:27:31.0,2019-06-05 11:21:35.0
23058,95,1,9759,89,ACT,2019-06-05 09:27:31.0,2019-06-05 11:21:35.0
23070,35,1,9765,60,ACT,2019-06-05 09:27:31.0,2019-06-05 11:21:35.0
23070,91,1,9765,43,ACT,2019-06-05 09:27:31.0,2019-06-05 11:21:35.0
23073,35,1,9767,60,ACT,2019-06-05 09:28:34.0,2019-06-05 11:21:35.0
23073,90,1,9767,73,ACT,2019-06-05 09:28:34.0,2019-06-05 11:21:35.0
23074,35,1,9768,60,ACT,2019-06-05 09:28:43.0,2019-06-05 11:21:35.0
23074,95,1,9768,89,ACT,2019-06-05 09:28:43.0,2019-06-05 11:21:35.0
23077,35,1,9769,60,ACT,2019-06-05 09:28:54.0,2019-06-05 11:21:35.0
23077,95,1,9769,89,ACT,2019-06-05 09:28:54.0,2019-06-05 11:21:35.0
23071,73,1,9766,101,ACT,2019-06-05 09:30:12.0,2019-06-05 11:21:35.0
23071,94,1,9766,93,ACT,2019-06-05 09:30:12.0,2019-06-05 11:21:35.0
23085,43,1,9773,88,ACT,2019-06-06 09:12:50.0,2019-06-06 11:21:32.0
23085,71,1,9773,41,ACT,2019-06-06 09:12:50.0,2019-06-06 11:21:32.0
23085,81,1,9773,79,ACT,2019-06-06 09:12:50.0,2019-06-06 11:21:32.0
23087,79,1,9774,100,ACT,2019-06-06 09:12:58.0,2019-06-06 11:21:32.0
23087,147,1,9774,105,ACT,2019-06-06 09:12:58.0,2019-06-06 11:21:32.0
23088,79,1,9775,100,ACT,2019-06-06 09:13:09.0,2019-06-06 11:21:32.0
23088,147,1,9775,105,ACT,2019-06-06 09:13:09.0,2019-06-06 11:21:32.0
23099,79,1,9776,100,ACT,2019-06-07 08:56:01.0,2019-06-07 11:21:36.0
23099,146,1,9776,45,ACT,2019-06-07 08:56:01.0,2019-06-07 11:21:36.0
23099,149,1,9776,76,ACT,2019-06-07 08:56:01.0,2019-06-07 11:21:36.0
23102,79,1,9777,100,ACT,2019-06-07 08:56:21.0,2019-06-07 11:21:36.0
23102,147,1,9777,105,ACT,2019-06-07 08:56:21.0,2019-06-07 11:21:36.0
23106,79,1,9778,100,ACT,2019-06-07 09:08:56.0,2019-06-07 11:21:36.0
23106,147,1,9778,105,ACT,2019-06-07 09:08:56.0,2019-06-07 11:21:36.0
23089,61,1,9779,48,ACT,2019-06-07 13:12:29.0,2019-06-07 23:21:39.0
23089,73,1,9779,101,ACT,2019-06-07 13:12:29.0,2019-06-07 23:21:39.0
23094,104,1,9781,92,ACT,2019-06-07 13:13:25.0,2019-06-07 23:21:39.0
23094,141,1,9781,42,ACT,2019-06-07 13:13:25.0,2019-06-07 23:21:39.0
23096,104,1,9782,92,ACT,2019-06-07 13:15:15.0,2019-06-07 23:21:39.0
23096,141,1,9782,42,ACT,2019-06-07 13:15:15.0,2019-06-07 23:21:39.0
23097,71,1,9783,41,ACT,2019-06-07 13:15:22.0,2019-06-07 23:21:39.0
23097,84,1,9783,109,ACT,2019-06-07 13:15:22.0,2019-06-07 23:21:39.0
23091,61,1,9780,48,ACT,2019-06-07 13:34:08.0,2019-06-07 23:21:39.0
23091,73,1,9780,101,ACT,2019-06-07 13:34:08.0,2019-06-07 23:21:39.0
23108,73,1,9784,101,ACT,2019-06-07 13:36:57.0,2019-06-07 23:21:39.0
23108,155,1,9784,26,ACT,2019-06-07 13:36:57.0,2019-06-07 23:21:39.0
23110,35,1,9785,60,ACT,2019-06-07 13:36:59.0,2019-06-07 23:21:39.0
23110,91,1,9785,43,ACT,2019-06-07 13:36:59.0,2019-06-07 23:21:40.0
23117,35,1,9788,60,ACT,2019-06-07 13:37:17.0,2019-06-07 23:21:40.0
23117,173,1,9788,35,ACT,2019-06-07 13:37:17.0,2019-06-07 23:21:40.0
23118,35,1,9789,60,ACT,2019-06-07 13:37:45.0,2019-06-07 23:21:40.0
23118,173,1,9789,35,ACT,2019-06-07 13:37:45.0,2019-06-07 23:21:40.0
23120,73,1,9790,101,ACT,2019-06-07 13:37:55.0,2019-06-07 23:21:40.0
23120,155,1,9790,26,ACT,2019-06-07 13:37:55.0,2019-06-07 23:21:40.0
23122,92,1,9791,103,ACT,2019-06-07 13:38:28.0,2019-06-07 23:21:40.0
23122,162,1,9791,28,ACT,2019-06-07 13:38:28.0,2019-06-07 23:21:40.0
23123,35,1,9792,60,ACT,2019-06-07 13:38:31.0,2019-06-07 23:21:40.0
23123,91,1,9792,43,ACT,2019-06-07 13:38:31.0,2019-06-07 23:21:40.0
23112,35,1,9786,60,ACT,2019-06-07 13:39:59.0,2019-06-07 23:21:40.0
23112,90,1,9786,73,ACT,2019-06-07 13:39:59.0,2019-06-07 23:21:40.0
23114,35,1,9787,60,ACT,2019-06-07 13:40:22.0,2019-06-07 23:21:40.0
23114,91,1,9787,43,ACT,2019-06-07 13:40:22.0,2019-06-07 23:21:40.0
23126,35,1,9793,60,ACT,2019-06-07 13:42:25.0,2019-06-07 23:21:40.0
23126,91,1,9793,43,ACT,2019-06-07 13:42:25.0,2019-06-07 23:21:40.0
23130,35,1,9795,60,ACT,2019-06-07 13:42:46.0,2019-06-07 23:21:40.0
23130,90,1,9795,73,ACT,2019-06-07 13:42:46.0,2019-06-07 23:21:40.0
23131,73,1,9796,101,ACT,2019-06-07 13:43:03.0,2019-06-07 23:21:40.0
23131,94,1,9796,93,ACT,2019-06-07 13:43:03.0,2019-06-07 23:21:40.0
23127,73,1,9794,101,ACT,2019-06-07 13:43:13.0,2019-06-07 23:21:40.0
23127,94,1,9794,93,ACT,2019-06-07 13:43:13.0,2019-06-07 23:21:40.0
23137,79,1,9797,100,ACT,2019-06-08 07:36:47.0,2019-06-08 11:21:35.0
23137,147,1,9797,105,ACT,2019-06-08 07:36:47.0,2019-06-08 11:21:35.0
23132,79,1,9798,100,ACT,2019-06-09 07:38:40.0,2019-06-09 11:21:37.0
23132,146,1,9798,45,ACT,2019-06-09 07:38:40.0,2019-06-09 11:21:37.0
23132,149,1,9798,76,ACT,2019-06-09 07:38:40.0,2019-06-09 11:21:37.0
23132,150,1,9798,46,ACT,2019-06-09 07:38:40.0,2019-06-09 11:21:37.0
23132,153,1,9798,106,ACT,2019-06-09 07:38:40.0,2019-06-09 11:21:37.0
23134,79,1,9799,100,ACT,2019-06-09 09:21:50.0,2019-06-09 11:21:37.0
23134,147,1,9799,105,ACT,2019-06-09 09:21:50.0,2019-06-09 11:21:37.0
23140,79,1,9800,100,ACT,2019-06-10 09:02:24.0,2019-06-10 11:21:37.0
23140,147,1,9800,105,ACT,2019-06-10 09:02:24.0,2019-06-10 11:21:37.0
23140,153,1,9800,106,ACT,2019-06-10 09:02:24.0,2019-06-10 11:21:37.0
23143,79,1,9801,100,ACT,2019-06-10 09:02:29.0,2019-06-10 11:21:37.0
23143,147,1,9801,105,ACT,2019-06-10 09:02:29.0,2019-06-10 11:21:37.0
23143,149,1,9801,76,ACT,2019-06-10 09:02:29.0,2019-06-10 11:21:37.0
23146,79,1,9802,100,ACT,2019-06-10 15:11:03.0,2019-06-10 23:21:39.0
23146,147,1,9802,105,ACT,2019-06-10 15:11:03.0,2019-06-10 23:21:39.0
23148,79,1,9803,100,ACT,2019-06-10 20:57:51.0,2019-06-10 23:21:39.0
23148,147,1,9803,105,ACT,2019-06-10 20:57:51.0,2019-06-10 23:21:39.0
23155,41,1,9807,40,ACT,2019-06-11 08:31:05.0,2019-06-11 11:21:35.0
23155,71,1,9807,41,ACT,2019-06-11 08:31:05.0,2019-06-11 11:21:36.0
23155,86,1,9807,80,ACT,2019-06-11 08:31:05.0,2019-06-11 11:21:36.0
23150,71,1,9804,41,ACT,2019-06-11 09:16:21.0,2019-06-11 11:21:36.0
23150,84,1,9804,109,ACT,2019-06-11 09:16:21.0,2019-06-11 11:21:36.0
23151,40,1,9805,70,ACT,2019-06-11 09:17:00.0,2019-06-11 11:21:36.0
23151,71,1,9805,41,ACT,2019-06-11 09:17:00.0,2019-06-11 11:21:36.0
23153,61,1,9806,48,ACT,2019-06-11 09:17:24.0,2019-06-11 11:21:36.0
23153,73,1,9806,101,ACT,2019-06-11 09:17:24.0,2019-06-11 11:21:36.0
23158,43,1,9808,88,ACT,2019-06-11 09:31:20.0,2019-06-11 11:21:36.0
23158,71,1,9808,41,ACT,2019-06-11 09:31:20.0,2019-06-11 11:21:36.0
23161,79,1,9809,100,ACT,2019-06-11 10:18:40.0,2019-06-11 11:21:36.0
23161,146,1,9809,45,ACT,2019-06-11 10:18:40.0,2019-06-11 11:21:36.0
23161,149,1,9809,76,ACT,2019-06-11 10:18:40.0,2019-06-11 11:21:36.0
23161,150,1,9809,46,ACT,2019-06-11 10:18:40.0,2019-06-11 11:21:36.0
23167,41,1,9813,40,ACT,2019-06-12 08:20:53.0,2019-06-12 11:21:36.0
23167,71,1,9813,41,ACT,2019-06-12 08:20:53.0,2019-06-12 11:21:36.0
23163,44,1,9810,77,ACT,2019-06-12 08:21:50.0,2019-06-12 11:21:36.0
23163,71,1,9810,41,ACT,2019-06-12 08:21:50.0,2019-06-12 11:21:36.0
23164,106,1,9811,63,ACT,2019-06-12 08:21:58.0,2019-06-12 11:21:36.0
23164,141,1,9811,42,ACT,2019-06-12 08:21:58.0,2019-06-12 11:21:36.0
23165,73,1,9812,101,ACT,2019-06-12 08:22:14.0,2019-06-12 11:21:36.0
23165,94,1,9812,93,ACT,2019-06-12 08:22:14.0,2019-06-12 11:21:36.0
23171,79,1,9815,100,ACT,2019-06-12 08:34:11.0,2019-06-12 11:21:36.0
23171,147,1,9815,105,ACT,2019-06-12 08:34:11.0,2019-06-12 11:21:36.0
23168,79,1,9814,100,ACT,2019-06-12 08:34:18.0,2019-06-12 11:21:36.0
23168,147,1,9814,105,ACT,2019-06-12 08:34:18.0,2019-06-12 11:21:36.0
23173,39,1,9816,99,ACT,2019-06-13 08:04:53.0,2019-06-13 11:21:35.0
23173,71,1,9816,41,ACT,2019-06-13 08:04:53.0,2019-06-13 11:21:36.0
23176,44,1,9817,77,ACT,2019-06-13 08:05:09.0,2019-06-13 11:21:36.0
23176,71,1,9817,41,ACT,2019-06-13 08:05:09.0,2019-06-13 11:21:36.0
23178,61,1,9818,48,ACT,2019-06-13 08:05:43.0,2019-06-13 11:21:36.0
23178,73,1,9818,101,ACT,2019-06-13 08:05:43.0,2019-06-13 11:21:36.0
23179,79,1,9819,100,ACT,2019-06-13 09:24:47.0,2019-06-13 11:21:36.0
23179,147,1,9819,105,ACT,2019-06-13 09:24:47.0,2019-06-13 11:21:36.0
23180,43,1,9820,88,ACT,2019-06-13 09:25:10.0,2019-06-13 11:21:36.0
23180,71,1,9820,41,ACT,2019-06-13 09:25:10.0,2019-06-13 11:21:36.0
23180,81,1,9820,79,ACT,2019-06-13 09:25:10.0,2019-06-13 11:21:36.0
23182,79,1,9821,100,ACT,2019-06-13 09:25:15.0,2019-06-13 11:21:36.0
23182,147,1,9821,105,ACT,2019-06-13 09:25:15.0,2019-06-13 11:21:36.0
23185,40,1,9822,70,ACT,2019-06-14 08:29:08.0,2019-06-14 11:21:39.0
23185,71,1,9822,41,ACT,2019-06-14 08:29:08.0,2019-06-14 11:21:39.0
23187,61,1,9823,48,ACT,2019-06-14 08:30:25.0,2019-06-14 11:21:39.0
23187,73,1,9823,101,ACT,2019-06-14 08:30:25.0,2019-06-14 11:21:39.0
