content_publishing_house_brid.content_id,content_publishing_house_brid.publishing_house_id,content_publishing_house_brid.content_type_key,content_publishing_house_brid.status
38474,1010,1,1
38501,21,1,1
38501,40,1,1
38504,40,1,1
38504,1112,1,1
38504,1115,1,1
38507,14,1,1
38507,40,1,1
38510,40,1,1
38510,992,1,1
38510,995,1,1
38513,21,1,1
38513,40,1,1
38516,14,1,1
38516,40,1,1
38519,14,1,1
38519,40,1,1
38522,21,1,1
38522,40,1,1
38411,40,1,1
38411,59,1,1
38483,40,1,1
38483,980,1,1
38483,983,1,1
38525,40,1,1
38525,971,1,1
38525,974,1,1
38528,40,1,1
38528,1013,1,1
38531,40,1,1
38531,1001,1,1
38537,25,1,1
38537,40,1,1
38540,14,1,1
38540,40,1,1
38543,14,1,1
38543,40,1,1
38546,14,1,1
38546,40,1,1
38363,40,1,1
38363,426,1,1
38549,40,1,1
38549,1070,1,1
38555,40,1,1
38555,929,1,1
38558,40,1,1
38558,986,1,1
38558,989,1,1
38561,40,1,1
38561,1103,1,1
38561,1109,1,1
38450,40,1,1
38450,1088,1,1
38534,40,1,1
38534,401,1,1
38552,40,1,1
38552,905,1,1
38564,40,1,1
38564,1037,1,1
38564,1040,1,1
38567,40,1,1
38567,1094,1,1
38567,1097,1,1
38570,40,1,1
38570,1067,1,1
38573,14,1,1
38573,40,1,1
38576,14,1,1
38576,40,1,1
38579,14,1,1
38579,40,1,1
38582,14,1,1
38582,40,1,1
38585,14,1,1
38585,40,1,1
38588,40,1,1
38588,965,1,1
38588,968,1,1
38603,40,1,1
38603,1019,1,1
38606,40,1,1
38606,1100,1,1
38606,1106,1,1
38612,40,1,1
38612,1004,1,1
38612,1007,1,1
38615,4,1,1
38615,40,1,1
38618,14,1,1
38618,40,1,1
38591,40,1,1
38591,1043,1,1
38591,1046,1,1
38621,40,1,1
38621,893,1,1
38624,40,1,1
38624,675,1,1
38627,4,1,1
38627,40,1,1
38630,40,1,1
38630,1031,1,1
38630,1034,1,1
38633,25,1,1
38633,40,1,1
38594,40,1,1
38594,1082,1,1
38594,1085,1,1
38597,40,1,1
38597,887,1,1
38609,40,1,1
38609,1010,1,1
38636,40,1,1
38636,923,1,1
38639,40,1,1
38639,980,1,1
38639,983,1,1
38642,40,1,1
38642,1112,1,1
38642,1115,1,1
38645,14,1,1
38645,40,1,1
38648,4,1,1
38648,40,1,1
38651,14,1,1
38651,40,1,1
38654,25,1,1
38654,40,1,1
38660,4,1,1
38660,40,1,1
38663,40,1,1
38663,992,1,1
38663,995,1,1
38666,40,1,1
38666,971,1,1
38666,974,1,1
38672,40,1,1
38672,1001,1,1
38675,40,1,1
38675,1013,1,1
38678,4,1,1
38678,40,1,1
38684,14,1,1
38684,40,1,1
38687,4,1,1
38687,40,1,1
38690,4,1,1
38690,40,1,1
38696,4,1,1
38696,40,1,1
38699,40,1,1
38699,1103,1,1
38699,1109,1,1
38657,40,1,1
38657,1070,1,1
38669,40,1,1
38669,426,1,1
38681,40,1,1
38681,401,1,1
38705,40,1,1
38705,929,1,1
38714,40,1,1
38714,986,1,1
38714,989,1,1
38600,40,1,1
38600,1088,1,1
38693,40,1,1
38693,1037,1,1
38693,1040,1,1
38702,4,1,1
38702,40,1,1
38708,4,1,1
38708,40,1,1
38711,4,1,1
38711,40,1,1
38720,40,1,1
38720,1082,1,1
38720,1085,1,1
38726,40,1,1
38726,1067,1,1
38744,40,1,1
38744,1094,1,1
38744,1097,1,1
38717,40,1,1
38717,965,1,1
38717,968,1,1
38723,4,1,1
38723,40,1,1
38741,4,1,1
38741,40,1,1
38753,4,1,1
38753,40,1,1
38756,4,1,1
38756,40,1,1
38759,4,1,1
38759,40,1,1
38762,4,1,1
38762,40,1,1
38765,4,1,1
38765,40,1,1
38768,4,1,1
38768,40,1,1
38771,4,1,1
38771,40,1,1
38774,4,1,1
38774,40,1,1
38777,4,1,1
38777,40,1,1
38780,40,1,1
38780,1100,1,1
38780,1106,1,1
38783,40,1,1
38783,1004,1,1
38783,1007,1,1
38786,40,1,1
38786,1019,1,1
38789,4,1,1
38789,40,1,1
38792,4,1,1
38792,40,1,1
38795,14,1,1
38795,40,1,1
38798,4,1,1
38798,40,1,1
38801,4,1,1
38801,40,1,1
38804,4,1,1
38804,40,1,1
38807,4,1,1
38807,40,1,1
38810,4,1,1
38810,40,1,1
38816,4,1,1
38816,40,1,1
38729,40,1,1
38729,1043,1,1
38729,1046,1,1
38813,40,1,1
38813,905,1,1
38813,914,1,1
38819,4,1,1
38819,40,1,1
38822,40,1,1
38822,675,1,1
38825,4,1,1
38825,40,1,1
38828,40,1,1
38828,1031,1,1
38828,1034,1,1
38831,40,1,1
38831,893,1,1
38834,4,1,1
38834,40,1,1
38837,4,1,1
38837,40,1,1
38840,4,1,1
38840,40,1,1
38843,4,1,1
38843,40,1,1
38846,4,1,1
38846,40,1,1
38852,4,1,1
38852,40,1,1
38855,4,1,1
38855,40,1,1
38858,4,1,1
38858,40,1,1
38864,40,1,1
38864,1103,1,1
38864,1109,1,1
38732,40,1,1
38732,887,1,1
38849,40,1,1
38849,1010,1,1
38867,40,1,1
38867,1112,1,1
38870,4,1,1
38870,40,1,1
38873,4,1,1
38873,40,1,1
38876,40,1,1
38876,992,1,1
38876,995,1,1
38879,4,1,1
38879,40,1,1
38882,4,1,1
38882,40,1,1
38885,4,1,1
38885,40,1,1
38888,4,1,1
38888,40,1,1
38891,4,1,1
38891,40,1,1
38735,40,1,1
38735,1124,1,1
38735,1127,1,1
38861,40,1,1
38861,980,1,1
38861,983,1,1
38897,4,1,1
38897,40,1,1
38900,40,1,1
38900,1001,1,1
38903,4,1,1
38903,40,1,1
38906,4,1,1
38906,40,1,1
38909,40,1,1
38909,971,1,1
38909,974,1,1
38915,4,1,1
38915,40,1,1
38918,4,1,1
38918,40,1,1
38921,40,1,1
38921,1013,1,1
38924,40,1,1
38924,1070,1,1
38927,40,1,1
38927,426,1,1
38930,40,1,1
38930,923,1,1
38936,4,1,1
38936,40,1,1
38939,4,1,1
38939,40,1,1
38738,40,1,1
38738,1088,1,1
38912,40,1,1
38912,401,1,1
38945,40,1,1
38945,986,1,1
38945,989,1,1
38747,40,1,1
38747,762,1,1
38942,4,1,1
38942,40,1,1
38948,4,1,1
38948,40,1,1
38951,40,1,1
38951,1082,1,1
38951,1085,1,1
38954,40,1,1
38954,1142,1,1
38954,1145,1,1
38966,40,1,1
38966,1094,1,1
38966,1097,1,1
38975,40,1,1
38975,1037,1,1
38975,1040,1,1
38978,4,1,1
38978,40,1,1
38981,4,1,1
38981,40,1,1
38984,4,1,1
38984,40,1,1
38987,4,1,1
38987,40,1,1
38990,4,1,1
38990,40,1,1
38960,40,1,1
38960,965,1,1
38960,968,1,1
38996,40,1,1
38996,1019,1,1
38999,4,1,1
38999,40,1,1
39002,40,1,1
39002,1067,1,1
39005,40,1,1
39005,1100,1,1
39005,1106,1,1
39008,4,1,1
39008,40,1,1
39011,40,1,1
39011,1004,1,1
39011,1007,1,1
39014,4,1,1
39014,40,1,1
39017,4,1,1
39017,40,1,1
39020,4,1,1
39020,40,1,1
39023,4,1,1
39023,40,1,1
39026,4,1,1
39026,40,1,1
39029,4,1,1
39029,40,1,1
39032,40,1,1
39032,1103,1,1
39032,1109,1,1
38963,40,1,1
38963,1043,1,1
38963,1046,1,1
39041,40,1,1
39041,1031,1,1
39041,1034,1,1
39044,40,1,1
39044,675,1,1
39047,4,1,1
39047,40,1,1
39050,4,1,1
39050,40,1,1
39053,40,1,1
39053,893,1,1
39056,4,1,1
39056,40,1,1
39059,4,1,1
39059,40,1,1
39062,4,1,1
39062,40,1,1
39065,4,1,1
39065,40,1,1
39068,4,1,1
39068,40,1,1
39080,40,1,1
39086,40,1,1
39092,40,1,1
39095,40,1,1
39098,40,1,1
39101,40,1,1
39104,40,1,1
39107,40,1,1
39110,40,1,1
39113,40,1,1
39116,40,1,1
39119,40,1,1
39122,40,1,1
39125,40,1,1
39128,40,1,1
39131,40,1,1
39134,40,1,1
39137,40,1,1
39140,40,1,1
39143,40,1,1
39146,40,1,1
39149,40,1,1
39152,40,1,1
39155,40,1,1
39158,40,1,1
39161,40,1,1
39164,40,1,1
39167,40,1,1
39170,40,1,1
39173,40,1,1
39176,40,1,1
39179,40,1,1
39182,40,1,1
39185,40,1,1
39188,40,1,1
39191,40,1,1
39194,40,1,1
39197,40,1,1
39200,40,1,1
39203,40,1,1
39206,40,1,1
39209,40,1,1
39212,40,1,1
39215,40,1,1
39218,40,1,1
39221,40,1,1
39224,40,1,1
39227,40,1,1
39230,40,1,1
39233,40,1,1
39236,40,1,1
39239,40,1,1
39242,40,1,1
39245,40,1,1
39248,40,1,1
39251,40,1,1
39254,40,1,1
39257,40,1,1
39260,40,1,1
39263,40,1,1
39266,40,1,1
39269,40,1,1
39272,40,1,1
39275,40,1,1
39278,40,1,1
39281,40,1,1
39284,40,1,1
39287,40,1,1
39290,40,1,1
39293,40,1,1
39296,40,1,1
39299,40,1,1
39302,40,1,1
39305,40,1,1
39308,40,1,1
39311,40,1,1
39314,40,1,1
39317,40,1,1
39320,40,1,1
39323,40,1,1
39326,40,1,1
39329,40,1,1
39332,40,1,1
39335,40,1,1
39338,40,1,1
39341,40,1,1
39344,40,1,1
39347,40,1,1
39350,40,1,1
39353,40,1,1
39356,40,1,1
39359,40,1,1
39362,40,1,1
39365,40,1,1
39368,40,1,1
39371,40,1,1
39374,40,1,1
39377,40,1,1
39380,40,1,1
39383,40,1,1
39386,40,1,1
39389,40,1,1
38957,40,1,1
38957,887,1,1
39035,40,1,1
39035,1010,1,1
39071,4,1,1
39071,40,1,1
39074,4,1,1
39074,40,1,1
39077,4,1,1
39077,40,1,1
39083,40,1,1
39083,1136,1,1
39083,1139,1,1
39089,4,1,1
39089,40,1,1
39392,40,1,1
39392,992,1,1
39392,995,1,1
39398,40,1,1
39398,1112,1,1
39398,1115,1,1
39404,40,1,1
39407,40,1,1
39410,40,1,1
39413,40,1,1
39416,40,1,1
39419,40,1,1
39422,40,1,1
39425,40,1,1
39431,40,1,1
39437,40,1,1
39440,40,1,1
39446,40,1,1
39449,40,1,1
39452,40,1,1
39455,40,1,1
39458,40,1,1
39488,40,1,1
39491,40,1,1
39494,40,1,1
38969,40,1,1
38969,1124,1,1
38969,1127,1,1
39038,40,1,1
39038,980,1,1
39038,983,1,1
39395,4,1,1
39395,40,1,1
39401,4,1,1
39401,40,1,1
39443,4,1,1
39443,40,1,1
39461,4,1,1
39461,40,1,1
39464,4,1,1
39464,40,1,1
39467,4,1,1
39467,40,1,1
39470,4,1,1
39470,40,1,1
39473,4,1,1
39473,40,1,1
39476,4,1,1
39476,40,1,1
39479,4,1,1
39479,40,1,1
39482,4,1,1
39482,40,1,1
39485,40,1,1
39485,1001,1,1
39503,38,1,1
39503,40,1,1
39506,4,1,1
39506,40,1,1
39509,4,1,1
39509,40,1,1
39512,4,1,1
39512,40,1,1
39515,4,1,1
39515,40,1,1
39518,4,1,1
39518,40,1,1
39521,4,1,1
39521,40,1,1
39524,4,1,1
39524,40,1,1
39527,4,1,1
39527,40,1,1
39530,4,1,1
39530,40,1,1
39536,40,1,1
39536,1013,1,1
38933,40,1,1
38933,426,1,1
39500,40,1,1
39500,1070,1,1
39548,40,1,1
39548,929,1,1
39551,40,1,1
39551,905,1,1
39551,914,1,1
39554,40,1,1
39554,986,1,1
39554,989,1,1
38972,40,1,1
38972,1088,1,1
39542,40,1,1
39542,401,1,1
39560,40,1,1
39560,1082,1,1
39560,1085,1,1
39563,40,1,1
39563,1142,1,1
39563,1145,1,1
39578,40,1,1
39578,1037,1,1
39578,1040,1,1
39581,40,1,1
39581,1094,1,1
39581,1097,1,1
39557,40,1,1
39557,965,1,1
39557,968,1,1
39590,4,1,1
39590,40,1,1
39593,4,1,1
39593,40,1,1
39596,4,1,1
39596,40,1,1
39599,4,1,1
39599,40,1,1
39602,4,1,1
39602,40,1,1
39605,40,1,1
39605,923,1,1
39608,40,1,1
39608,1100,1,1
39608,1106,1,1
39611,4,1,1
39611,40,1,1
39614,4,1,1
39614,40,1,1
39617,40,1,1
39617,1130,1,1
39617,1133,1,1
39620,40,1,1
39620,1004,1,1
39620,1007,1,1
39623,4,1,1
39623,40,1,1
39626,40,1,1
39626,1019,1,1
39632,4,1,1
39632,40,1,1
39566,40,1,1
39566,1043,1,1
39566,1046,1,1
39653,40,1,1
39653,893,1,1
39656,40,1,1
39656,1103,1,1
39656,1109,1,1
39659,40,1,1
39659,1031,1,1
39659,1034,1,1
39662,40,1,1
39662,1067,1,1
39668,40,1,1
39668,675,1,1
39674,4,1,1
39674,40,1,1
38750,40,1,1
38750,762,1,1
39569,40,1,1
39569,887,1,1
39677,40,1,1
39677,1136,1,1
39677,1139,1,1
39680,40,1,1
39680,1112,1,1
39680,1115,1,1
39683,4,1,1
39683,40,1,1
39686,40,1,1
39686,1010,1,1
39692,4,1,1
39692,40,1,1
39695,4,1,1
39695,40,1,1
39698,4,1,1
39698,40,1,1
39701,4,1,1
39701,40,1,1
39503,971,1,1
39503,974,1,1
39572,40,1,1
39572,1124,1,1
39572,1127,1,1
39704,40,1,1
39704,980,1,1
39704,983,1,1
39710,4,1,1
39710,40,1,1
39713,40,1,1
39713,1001,1,1
39716,40,1,1
39716,971,1,1
39716,974,1,1
39719,4,1,1
39719,40,1,1
39722,40,1,1
39722,929,1,1
39725,4,1,1
39725,40,1,1
39728,4,1,1
39728,40,1,1
39731,4,1,1
39731,40,1,1
39734,4,1,1
39734,40,1,1
39737,4,1,1
39737,40,1,1
39740,4,1,1
39740,40,1,1
39743,4,1,1
39743,40,1,1
39749,40,1,1
39749,1013,1,1
39575,40,1,1
39575,1088,1,1
39707,40,1,1
39707,426,1,1
39746,40,1,1
39746,1070,1,1
39752,40,1,1
39752,986,1,1
39752,989,1,1
39755,40,1,1
39755,401,1,1
39758,40,1,1
39758,1037,1,1
39758,1040,1,1
39761,40,1,1
39761,1082,1,1
39761,1085,1,1
39764,40,1,1
39764,1094,1,1
39764,1097,1,1
39767,40,1,1
39767,1142,1,1
39767,1145,1,1
39785,4,1,1
39785,40,1,1
39788,4,1,1
39788,40,1,1
39791,4,1,1
39791,40,1,1
39794,4,1,1
39794,40,1,1
39797,4,1,1
39797,40,1,1
39800,4,1,1
39800,40,1,1
39803,40,1,1
39803,1130,1,1
39803,1133,1,1
39806,4,1,1
39806,40,1,1
39809,4,1,1
39809,40,1,1
39812,4,1,1
39812,40,1,1
39815,4,1,1
39815,40,1,1
39818,4,1,1
39818,40,1,1
39770,40,1,1
39770,965,1,1
39770,968,1,1
39821,40,1,1
39821,1100,1,1
39821,1106,1,1
39824,40,1,1
39824,1019,1,1
39827,40,1,1
39827,1004,1,1
39827,1007,1,1
39830,40,1,1
39830,905,1,1
39830,914,1,1
39773,40,1,1
39773,1043,1,1
39773,1046,1,1
39833,4,1,1
39833,40,1,1
39836,14,1,1
39836,40,1,1
39839,40,1,1
39839,675,1,1
39842,40,1,1
39842,893,1,1
39848,40,1,1
39848,1031,1,1
39848,1034,1,1
39854,40,1,1
39854,1103,1,1
39854,1109,1,1
39776,40,1,1
39776,887,1,1
39857,40,1,1
39857,1010,1,1
39860,25,1,1
39860,40,1,1
39863,40,1,1
39863,1112,1,1
39863,1115,1,1
39866,40,1,1
39866,1067,1,1
39869,12,1,1
39869,40,1,1
39872,40,1,1
39872,1136,1,1
39872,1139,1,1
39779,40,1,1
39779,1124,1,1
39779,1127,1,1
39875,12,1,1
39875,40,1,1
39878,12,1,1
39878,40,1,1
39881,14,1,1
39881,40,1,1
39884,40,1,1
39884,59,1,1
39887,25,1,1
39887,40,1,1
39890,40,1,1
39890,1001,1,1
39893,40,1,1
39893,923,1,1
39896,40,1,1
39896,980,1,1
39896,983,1,1
39902,40,1,1
39902,971,1,1
39902,974,1,1
39908,40,1,1
39908,1013,1,1
39899,40,1,1
39899,426,1,1
39911,40,1,1
39911,1070,1,1
39914,40,1,1
39914,929,1,1
39917,40,1,1
39917,986,1,1
39917,989,1,1
39782,40,1,1
39782,1088,1,1
39905,40,1,1
39905,401,1,1
38615,1196,1,1
38627,1196,1,1
38648,1196,1,1
38660,1196,1,1
38678,1196,1,1
38687,1196,1,1
38690,1196,1,1
38696,1196,1,1
38702,1196,1,1
38708,1196,1,1
38711,1196,1,1
38723,1196,1,1
38741,1196,1,1
38753,1196,1,1
38756,1196,1,1
38759,1196,1,1
38762,1196,1,1
38765,1196,1,1
38768,1196,1,1
38771,1196,1,1
38774,1196,1,1
38777,1196,1,1
38789,1196,1,1
38792,1196,1,1
38798,1196,1,1
38801,1196,1,1
38804,1196,1,1
38807,1196,1,1
38810,1196,1,1
38816,1196,1,1
38819,1196,1,1
38825,1196,1,1
38834,1196,1,1
38837,1196,1,1
38840,1196,1,1
38843,1196,1,1
38846,1196,1,1
38852,1196,1,1
38855,1196,1,1
38858,1196,1,1
38870,1196,1,1
38873,1196,1,1
38879,1196,1,1
38882,1196,1,1
38885,1196,1,1
38888,1196,1,1
38891,1196,1,1
38897,1196,1,1
38903,1196,1,1
38906,1196,1,1
38915,1196,1,1
38918,1196,1,1
38936,1196,1,1
38939,1196,1,1
38942,1196,1,1
38948,1196,1,1
38978,1196,1,1
38981,1196,1,1
38984,1196,1,1
38987,1196,1,1
38990,1196,1,1
38993,40,1,1
38993,1196,1,1
38999,1196,1,1
39008,1196,1,1
39014,1196,1,1
39017,1196,1,1
39020,1196,1,1
39023,1196,1,1
39026,1196,1,1
39029,1196,1,1
39047,1196,1,1
39050,1196,1,1
39056,1196,1,1
39059,1196,1,1
39062,1196,1,1
39065,1196,1,1
39068,1196,1,1
39071,1196,1,1
39074,1196,1,1
39077,1196,1,1
39089,1196,1,1
39395,1196,1,1
39401,1196,1,1
39443,1196,1,1
39461,1196,1,1
39464,1196,1,1
39467,1196,1,1
39470,1196,1,1
39473,1196,1,1
39476,1196,1,1
39479,1196,1,1
39482,1196,1,1
39506,1196,1,1
39509,1196,1,1
39512,1196,1,1
39515,1196,1,1
39518,1196,1,1
39521,1196,1,1
39524,1196,1,1
39527,1196,1,1
39530,1196,1,1
39590,1196,1,1
39593,1196,1,1
39596,1196,1,1
39599,1196,1,1
39602,1196,1,1
39611,1196,1,1
39614,1196,1,1
39623,1196,1,1
39632,1196,1,1
39674,1196,1,1
39683,1196,1,1
39692,1196,1,1
39695,1196,1,1
39698,1196,1,1
39701,1196,1,1
39710,1196,1,1
39719,1196,1,1
39725,1196,1,1
39728,1196,1,1
39731,1196,1,1
39734,1196,1,1
39737,1196,1,1
39740,1196,1,1
39743,1196,1,1
39785,1196,1,1
39788,1196,1,1
39791,1196,1,1
39794,1196,1,1
39797,1196,1,1
39800,1196,1,1
39806,1196,1,1
39809,1196,1,1
39812,1196,1,1
39815,1196,1,1
39818,1196,1,1
39833,1196,1,1
39920,14,1,1
39920,40,1,1
39923,40,1,1
39923,1082,1,1
39923,1085,1,1
39926,40,1,1
39926,1142,1,1
39926,1145,1,1
39929,40,1,1
39929,1130,1,1
39929,1133,1,1
39932,40,1,1
39932,965,1,1
39932,968,1,1
39935,40,1,1
39935,1043,1,1
39935,1046,1,1
39941,40,1,1
39941,887,1,1
39956,25,1,1
39956,40,1,1
39959,40,1,1
39959,1010,1,1
39962,40,1,1
39962,1100,1,1
39962,1106,1,1
39965,40,1,1
39965,1004,1,1
39965,1007,1,1
39968,40,1,1
39968,1184,1,1
39971,40,1,1
39971,1184,1,1
39974,40,1,1
39974,1184,1,1
39977,40,1,1
39977,1184,1,1
39980,40,1,1
39980,1184,1,1
39983,40,1,1
39983,1184,1,1
39986,40,1,1
39986,1184,1,1
39989,40,1,1
39989,1184,1,1
39992,40,1,1
39992,1184,1,1
39995,40,1,1
39995,893,1,1
39998,40,1,1
39998,1184,1,1
40001,40,1,1
40001,1184,1,1
40004,40,1,1
40004,1184,1,1
40007,40,1,1
40007,1031,1,1
40007,1034,1,1
40010,40,1,1
40010,1184,1,1
40013,40,1,1
40013,1184,1,1
40016,40,1,1
40016,1184,1,1
40022,40,1,1
40022,1184,1,1
40025,40,1,1
40025,675,1,1
40028,40,1,1
40028,1112,1,1
40028,1115,1,1
40031,40,1,1
40031,1136,1,1
40031,1139,1,1
40034,40,1,1
40034,1103,1,1
40034,1109,1,1
40037,40,1,1
40037,1184,1,1
40043,40,1,1
40043,1184,1,1
40049,40,1,1
40049,1184,1,1
40052,40,1,1
40052,1184,1,1
40055,40,1,1
40055,1184,1,1
40058,40,1,1
40058,1184,1,1
40061,40,1,1
40061,1184,1,1
40064,40,1,1
40064,1184,1,1
40067,40,1,1
40067,1184,1,1
39938,40,1,1
39938,1124,1,1
39938,1127,1,1
39950,40,1,1
39950,59,1,1
40073,40,1,1
40073,1184,1,1
40076,40,1,1
40076,980,1,1
40076,983,1,1
40079,40,1,1
40079,1094,1,1
40079,1097,1,1
40082,40,1,1
40082,1184,1,1
40085,40,1,1
40085,1013,1,1
40088,40,1,1
40088,1001,1,1
40091,40,1,1
40091,1067,1,1
40019,40,1,1
40019,1019,1,1
40040,40,1,1
40040,986,1,1
40040,989,1,1
40094,40,1,1
40094,1070,1,1
40097,40,1,1
40097,905,1,1
40097,914,1,1
40100,40,1,1
40100,426,1,1
40103,40,1,1
40103,929,1,1
39944,40,1,1
39944,1088,1,1
39947,40,1,1
39947,496,1,1
39947,682,1,1
40046,40,1,1
40046,401,1,1
40106,40,1,1
40106,1037,1,1
40106,1040,1,1
40109,40,1,1
40109,1082,1,1
40109,1085,1,1
40112,40,1,1
40112,1142,1,1
40112,1145,1,1
40121,40,1,1
40121,1130,1,1
40121,1133,1,1
40136,40,1,1
40136,1184,1,1
40115,40,1,1
40115,965,1,1
40115,968,1,1
40145,40,1,1
40145,923,1,1
40148,40,1,1
40148,1100,1,1
40148,1106,1,1
40151,40,1,1
40151,1004,1,1
40151,1007,1,1
40154,40,1,1
40154,1184,1,1
40118,40,1,1
40118,1043,1,1
40118,1046,1,1
40175,40,1,1
40175,893,1,1
40178,40,1,1
40178,675,1,1
40181,40,1,1
40181,1031,1,1
40181,1034,1,1
40124,40,1,1
40124,887,1,1
40142,40,1,1
40142,762,1,1
40163,40,1,1
40163,1010,1,1
40166,40,1,1
40166,1136,1,1
40166,1139,1,1
40184,40,1,1
40184,1103,1,1
40184,1109,1,1
40187,40,1,1
40187,1211,1,1
40187,1214,1,1
40190,40,1,1
40190,1112,1,1
40190,1115,1,1
40193,40,1,1
40193,1184,1,1
40196,40,1,1
40196,1184,1,1
40199,40,1,1
40199,1184,1,1
40202,40,1,1
40202,1184,1,1
40205,40,1,1
40205,1184,1,1
40208,40,1,1
40208,1184,1,1
40211,40,1,1
40211,1184,1,1
40214,40,1,1
40214,1184,1,1
40217,40,1,1
40217,1184,1,1
40220,40,1,1
40220,1184,1,1
40223,40,1,1
40223,1184,1,1
40226,40,1,1
40226,1184,1,1
40229,40,1,1
40229,1184,1,1
40235,40,1,1
40235,1184,1,1
40238,40,1,1
40238,1184,1,1
40127,40,1,1
40127,1124,1,1
40127,1127,1,1
40160,40,1,1
40160,980,1,1
40160,983,1,1
40232,40,1,1
40232,1013,1,1
40241,40,1,1
40241,1184,1,1
40244,40,1,1
40244,1094,1,1
40244,1097,1,1
40247,40,1,1
40247,1001,1,1
40250,40,1,1
40250,1184,1,1
40259,40,1,1
40259,1184,1,1
40157,40,1,1
40157,1070,1,1
40169,40,1,1
40169,426,1,1
40253,40,1,1
40253,986,1,1
40253,989,1,1
40262,40,1,1
40262,1019,1,1
40265,40,1,1
40265,1067,1,1
40268,40,1,1
40268,929,1,1
40130,40,1,1
40130,1088,1,1
40133,40,1,1
40133,496,1,1
40133,682,1,1
40172,40,1,1
40172,1037,1,1
40172,1040,1,1
40256,40,1,1
40256,401,1,1
39497,40,1,1
39533,40,1,1
39539,40,1,1
39545,40,1,1
39584,40,1,1
39587,40,1,1
39629,40,1,1
39635,40,1,1
39638,40,1,1
39641,40,1,1
39647,40,1,1
39650,40,1,1
39671,40,1,1
39845,40,1,1
39851,40,1,1
40271,40,1,1
40271,1082,1,1
40271,1085,1,1
40274,40,1,1
40274,1142,1,1
40274,1145,1,1
40295,40,1,1
40295,1184,1,1
40298,40,1,1
40298,1130,1,1
40298,1133,1,1
40301,40,1,1
40301,1184,1,1
40304,40,1,1
40304,1184,1,1
40307,40,1,1
40307,1184,1,1
40325,40,1,1
40328,40,1,1
40331,40,1,1
40334,40,1,1
40337,40,1,1
40340,40,1,1
40343,40,1,1
40346,40,1,1
40349,40,1,1
40352,40,1,1
40355,40,1,1
40358,40,1,1
40361,40,1,1
40364,40,1,1
40367,40,1,1
40370,40,1,1
40373,40,1,1
40277,40,1,1
40277,965,1,1
40277,968,1,1
40313,40,1,1
40313,1184,1,1
40316,40,1,1
40316,1184,1,1
40319,40,1,1
40319,1184,1,1
40322,40,1,1
40322,1184,1,1
40376,40,1,1
40376,1184,1,1
40379,40,1,1
40379,1100,1,1
40379,1106,1,1
40382,40,1,1
40382,1004,1,1
40382,1007,1,1
40403,40,1,1
40403,905,1,1
40403,914,1,1
40412,40,1,1
40415,40,1,1
10106,4,1,1
10110,4,1,1
10112,4,1,1
10114,4,1,1
10116,4,1,1
10118,4,1,1
10120,4,1,1
10122,4,1,1
10124,4,1,1
10126,4,1,1
10128,4,1,1
10130,4,1,1
10132,4,1,1
10134,4,1,1
10136,4,1,1
10138,4,1,1
10140,4,1,1
10142,4,1,1
10144,4,1,1
10146,4,1,1
10148,4,1,1
10150,4,1,1
10152,4,1,1
10156,4,1,1
10162,4,1,1
10170,4,1,1
10172,4,1,1
10174,4,1,1
10176,4,1,1
10178,4,1,1
10180,4,1,1
10182,4,1,1
10184,4,1,1
10186,4,1,1
10188,4,1,1
10190,4,1,1
10196,4,1,1
10198,2,1,1
10200,2,1,1
10202,2,1,1
10204,2,1,1
10206,2,1,1
10208,2,1,1
10210,2,1,1
10212,2,1,1
10214,2,1,1
10216,2,1,1
10218,2,1,1
10220,2,1,1
10222,2,1,1
10224,2,1,1
10226,2,1,1
10228,2,1,1
10230,2,1,1
10232,2,1,1
10234,4,1,1
10236,4,1,1
10238,2,1,1
10262,2,1,1
10264,2,1,1
10266,2,1,1
10268,2,1,1
10270,2,1,1
10272,2,1,1
10274,2,1,1
10276,2,1,1
10278,4,1,1
10280,2,1,1
10282,2,1,1
10284,2,1,1
10286,4,1,1
10288,2,1,1
10290,2,1,1
10292,14,1,1
10294,14,1,1
10296,2,1,1
10298,2,1,1
10300,2,1,1
10302,2,1,1
10304,2,1,1
10306,2,1,1
10336,14,1,1
10342,4,1,1
10344,4,1,1
10346,4,1,1
10348,4,1,1
10350,4,1,1
10352,4,1,1
10354,2,1,1
10356,2,1,1
10362,16,1,1
10362,40,1,1
10364,16,1,1
10366,38,1,1
10368,16,1,1
10370,16,1,1
10372,16,1,1
10374,16,1,1
10376,16,1,1
10378,16,1,1
10380,16,1,1
10382,16,1,1
10384,16,1,1
10386,16,1,1
10388,16,1,1
10390,16,1,1
10392,16,1,1
10394,16,1,1
10396,16,1,1
10398,16,1,1
10400,16,1,1
10402,16,1,1
10404,16,1,1
10406,16,1,1
10406,40,1,1
10408,16,1,1
10410,8,1,1
10412,16,1,1
10414,4,1,1
10416,38,1,1
10418,38,1,1
10420,38,1,1
10422,16,1,1
10424,16,1,1
10424,40,1,1
10426,16,1,1
10426,40,1,1
10428,16,1,1
10430,16,1,1
10432,16,1,1
10434,16,1,1
10436,16,1,1
10438,16,1,1
10440,16,1,1
10442,16,1,1
10444,16,1,1
10446,16,1,1
10448,16,1,1
10450,16,1,1
10452,16,1,1
10454,16,1,1
10456,16,1,1
10458,16,1,1
10460,16,1,1
10462,16,1,1
10464,16,1,1
